	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Ndufv21	3.69971164117781e-45	0.259844458624633	0.918	0.707	1.22745333119356e-40	OPC-B	Ndufv2
Atp5md	4.02897197030289e-45	0.258761684746465	0.97	0.873	1.33669203058739e-40	OPC-B	Atp5md
Zfas1	4.04421617051707e-45	0.285337198516283	0.437	0.222	1.34174959889245e-40	OPC-B	Zfas1
Eif4g2	1.28374427397294e-44	0.282538217458404	0.929	0.783	4.25907837776001e-40	OPC-B	Eif4g2
Ppp1ca1	1.31754199730253e-44	0.271450540637197	0.921	0.691	4.37120908445059e-40	OPC-B	Ppp1ca
2410006H16Rik	1.64677067162766e-44	0.552424919251453	0.388	0.21	5.4634910572591e-40	OPC-B	2410006H16Rik
Snhg12	2.91964875767562e-44	0.266126208816006	0.57	0.307	9.68651868334041e-40	OPC-B	Snhg12
Ifrd12	4.78543844760587e-44	0.302904460608781	0.728	0.482	1.5876649137622e-39	OPC-B	Ifrd1
Psmd71	1.15766731028981e-43	0.258733747861535	0.889	0.657	3.8407928353485e-39	OPC-B	Psmd7
Cox6a11	1.91286880202464e-43	0.287768597523469	0.986	0.898	6.34632482447715e-39	OPC-B	Cox6a1
Cnbp	1.93807213219287e-43	0.261713357314298	0.963	0.846	6.42994191297629e-39	OPC-B	Cnbp
Nptn2	2.47932249891198e-43	0.265637269570974	0.693	0.441	8.22564825464029e-39	OPC-B	Nptn
Galnt21	3.01525183438975e-43	0.396407564308641	0.371	0.196	1.00037010109549e-38	OPC-B	Galnt2
Vdac2	3.03284811152921e-43	0.252524264339382	0.919	0.699	1.00620801796205e-38	OPC-B	Vdac2
Rala	3.45060095963324e-43	0.257738984226143	0.634	0.38	1.14480588037752e-38	OPC-B	Rala
Pcbp11	3.65042017412245e-43	0.261661133238122	0.849	0.591	1.2110999011686e-38	OPC-B	Pcbp1
Sub11	5.36144783851653e-43	0.261307697880557	0.943	0.772	1.77876754938463e-38	OPC-B	Sub1
Pdap11	5.98464704540402e-43	0.285242053828197	0.894	0.643	1.98552635025369e-38	OPC-B	Pdap1
Npy	1.14170931360512e-42	1.30390611645641	0.321	0.142	3.78784898974771e-38	OPC-B	Npy
Txn2	1.49698531908513e-42	0.256341015855667	0.83	0.54	4.96654819312874e-38	OPC-B	Txn2
Morf4l2	1.76981620605054e-42	0.267341562890654	0.954	0.797	5.87171922681389e-38	OPC-B	Morf4l2
Mrps71	1.29136852326325e-41	0.259188164571665	0.776	0.473	4.28437334963049e-37	OPC-B	Mrps7
Eid11	2.42062829867174e-41	0.331102721595404	0.724	0.482	8.03091850650323e-37	OPC-B	Eid1
Anp32e	3.22760570368864e-41	0.296304672264633	0.804	0.535	1.07082274431278e-36	OPC-B	Anp32e
Ap2s11	3.5843738946899e-41	0.264913453272858	0.857	0.57	1.18918772704127e-36	OPC-B	Ap2s1
Ndfip11	1.18058937118149e-40	0.750470179285758	0.684	0.495	3.91684135676883e-36	OPC-B	Ndfip1
Ube3a1	1.32857831830033e-40	0.269828378951467	0.791	0.535	4.40782428662499e-36	OPC-B	Ube3a
Edf1	4.43860855755632e-40	0.280527979162415	0.946	0.803	1.47259716114046e-35	OPC-B	Edf1
Cacybp	1.46617764725411e-39	0.27473418594858	0.89	0.69	4.86433758029496e-35	OPC-B	Cacybp
Por1	4.18537081599245e-39	0.296285348662238	0.599	0.375	1.38858047562181e-34	OPC-B	Por
Ndufb81	6.35573246777106e-39	0.272545768612767	0.959	0.804	2.10864136083241e-34	OPC-B	Ndufb8
Kdm6b	9.19156245990575e-39	0.267241773452047	0.63	0.378	3.04948467732293e-34	OPC-B	Kdm6b
Cks2	1.88861796830596e-38	0.496821993969029	0.253	0.102	6.26586783344868e-34	OPC-B	Cks2
Sh3glb11	4.24805165725094e-38	0.27929122191771	0.794	0.548	1.40937609832614e-33	OPC-B	Sh3glb1
Nme21	5.3521742091991e-38	0.74496531920861	0.63	0.455	1.77569083738599e-33	OPC-B	Nme2
Rpl412	5.35537686419105e-38	0.262861188279989	1	0.995	1.77675338223266e-33	OPC-B	Rpl41
Rrm2	1.35216878755822e-37	0.261359700926535	0.164	0.052	4.48609038648192e-33	OPC-B	Rrm2
Atp5mpl2	1.84434838885556e-37	0.275256983943808	0.961	0.834	6.11899464970611e-33	OPC-B	Atp5mpl
Ndst1	2.74981629736222e-37	0.319792789426324	0.479	0.288	9.12306552975863e-33	OPC-B	Ndst1
Eif3a1	5.89161190482605e-37	0.276318917811611	0.826	0.595	1.95466008166414e-32	OPC-B	Eif3a
Erh1	9.62995765304914e-37	0.27131071510025	0.86	0.564	3.19493105055211e-32	OPC-B	Erh
Hes51	2.22851524671965e-36	0.382731404210859	0.128	0.036	7.39354503404178e-32	OPC-B	Hes5
Sdhb	1.42701872845008e-35	0.251447566320033	0.914	0.697	4.73442003537883e-31	OPC-B	Sdhb
Tma7	1.65061932555434e-34	0.318356851805324	0.947	0.805	5.47625973639163e-30	OPC-B	Tma7
Ddah2	1.98780406420371e-34	0.269901510373147	0.798	0.528	6.59493754380866e-30	OPC-B	Ddah2
Hmgcr2	7.9882728108605e-34	0.321445845336845	0.514	0.298	2.65026927045919e-29	OPC-B	Hmgcr
Snhg11	5.00689268932799e-33	0.322696793703408	0.372	0.209	1.66113678753835e-28	OPC-B	Snhg1
Rock21	6.75308016743472e-33	0.271972513524348	0.521	0.318	2.24046940714982e-28	OPC-B	Rock2
Tpi12	9.71955054912156e-33	0.407018166469198	0.867	0.65	3.22465528568206e-28	OPC-B	Tpi1
Lsm41	1.65075308551156e-32	0.278461239423303	0.866	0.614	5.4767035118017e-28	OPC-B	Lsm4
Errfi11	2.07719566265449e-32	0.372116312440193	0.558	0.347	6.8915120499888e-28	OPC-B	Errfi1
Vapa1	3.77479259570886e-31	0.307276185509256	0.78	0.601	1.25236293947833e-26	OPC-B	Vapa
Schip1	7.27716213080271e-31	0.266545555753796	0.476	0.29	2.41434408013642e-26	OPC-B	Schip1
Rtn41	8.90121017924625e-31	0.323228816731818	0.848	0.677	2.95315450116853e-26	OPC-B	Rtn4
Gpi11	1.06619468942187e-30	0.259605919751973	0.811	0.58	3.53731412109495e-26	OPC-B	Gpi1
Cdc20	1.08947527502858e-29	0.344722368060859	0.122	0.039	3.61455211996233e-25	OPC-B	Cdc20
Timm23	6.69358997440208e-29	0.334406591717956	0.424	0.277	2.22073234580738e-24	OPC-B	Timm23
Sqle2	1.25971721277608e-28	0.270762838466071	0.659	0.441	4.17936379682721e-24	OPC-B	Sqle
Cks1b1	6.08505928322318e-28	0.269474095144857	0.273	0.132	2.01884011839495e-23	OPC-B	Cks1b
Vegfa2	2.15408536479678e-25	0.286823425494987	0.28	0.138	7.14660901478629e-21	OPC-B	Vegfa
Id31	1.02087309887728e-24	0.473342076579188	0.317	0.17	3.38695068014514e-20	OPC-B	Id3
Cavin3	1.06129223778239e-24	0.258847024018417	0.774	0.564	3.52104925729062e-20	OPC-B	Cavin3
Odc11	3.14684752401985e-23	0.292024149156735	0.777	0.562	1.04402960304406e-18	OPC-B	Odc1
Cenpf	6.8845874882837e-23	0.317774616413999	0.164	0.069	2.28409959098788e-18	OPC-B	Cenpf
Plpp32	1.64508582275859e-21	0.319509522228227	0.75	0.56	5.45790123416619e-17	OPC-B	Plpp3
Meg32	2.23842290155693e-21	0.348906956688755	0.79	0.681	7.42641566049543e-17	OPC-B	Meg3
Selenoh	1.20664410424757e-18	0.596457510188749	0.532	0.393	4.00328314466218e-14	OPC-B	Selenoh
H2az1	6.44772773608207e-17	0.763672279065862	0.937	0.835	2.13916263099995e-12	OPC-B	H2az1
Gas5	5.29744839871423e-15	0.580386032693796	0.41	0.369	1.75753445524142e-10	OPC-B	Gas5
Cct6a	5.10341294920519e-11	0.352022025445987	0.407	0.364	1.69315931415781e-06	OPC-B	Cct6a
Atp6v0c2	4.80592943997571e-10	0.450294510175208	0.419	0.41	1.59446321030074e-05	OPC-B	Atp6v0c
Pclaf1	0	1.96315474533427	0.744	0.037	0	Div-OPC	Pclaf
Ube2c1	0	1.82070898649231	0.504	0.033	0	Div-OPC	Ube2c
Top2a	0	1.64781990335381	0.645	0.039	0	Div-OPC	Top2a
Pbk1	0	1.6117445384684	0.607	0.03	0	Div-OPC	Pbk
Birc51	0	1.56750287877896	0.592	0.039	0	Div-OPC	Birc5
Cdk1	0	1.36738976264568	0.607	0.033	0	Div-OPC	Cdk1
Spc251	0	1.2730105871543	0.546	0.03	0	Div-OPC	Spc25
Cdca81	0	1.15510471335298	0.576	0.037	0	Div-OPC	Cdca8
Spc24	0	1.14733864206496	0.664	0.039	0	Div-OPC	Spc24
Cenpm1	0	1.08473171948735	0.698	0.039	0	Div-OPC	Cenpm
Nusap1	0	1.06270202954022	0.42	0.017	0	Div-OPC	Nusap1
Ccna2	0	0.912133469474649	0.458	0.021	0	Div-OPC	Ccna2
Tk1	0	0.902525943853004	0.439	0.018	0	Div-OPC	Tk1
Mki67	0	0.864401350083643	0.447	0.022	0	Div-OPC	Mki67
Gmnn	0	0.863606429223602	0.634	0.052	0	Div-OPC	Gmnn
Knstrn1	0	0.843638827124432	0.508	0.031	0	Div-OPC	Knstrn
Tcf19	0	0.816459830427971	0.511	0.035	0	Div-OPC	Tcf19
Pimreg	0	0.794193349760731	0.405	0.016	0	Div-OPC	Pimreg
Hmmr	0	0.778023131717688	0.408	0.013	0	Div-OPC	Hmmr
Mis18bp1	0	0.749214862360667	0.408	0.013	0	Div-OPC	Mis18bp1
Fam111a	0	0.680987383259317	0.538	0.038	0	Div-OPC	Fam111a
Aurkb	0	0.669456377194462	0.363	0.008	0	Div-OPC	Aurkb
Esco2	0	0.620038720271234	0.378	0.008	0	Div-OPC	Esco2
Rad51ap1	0	0.58391807588798	0.447	0.017	0	Div-OPC	Rad51ap1
Cenpk	0	0.565437944771431	0.469	0.023	0	Div-OPC	Cenpk
Mxd3	0	0.547036176316332	0.328	0.009	0	Div-OPC	Mxd3
Cdca2	0	0.507057642870023	0.324	0.008	0	Div-OPC	Cdca2
Sgo1	0	0.459004425237598	0.313	0.009	0	Div-OPC	Sgo1
Neil3	0	0.44280780058875	0.298	0.005	0	Div-OPC	Neil3
Ska1	0	0.418615521356839	0.305	0.008	0	Div-OPC	Ska1
Ska3	0	0.330881943409148	0.267	0.007	0	Div-OPC	Ska3
Lockd1	9.212494439067e-308	1.14462913399948	0.622	0.053	3.05642928004926e-303	Div-OPC	Lockd
Mcm5	6.24916668354721e-305	0.800838679239978	0.622	0.055	2.07328603060046e-300	Div-OPC	Mcm5
Melk	3.74943037331905e-302	0.409123684209303	0.275	0.008	1.24394851495606e-297	Div-OPC	Melk
Fignl1	1.54577070484611e-301	0.510439440994347	0.435	0.025	5.12840346746794e-297	Div-OPC	Fignl1
Cdca31	9.96268044308227e-298	1.37057350015576	0.496	0.034	3.30531849060141e-293	Div-OPC	Cdca3
Sgo2a	3.95942393512935e-296	0.519119262169358	0.355	0.016	1.31361807895787e-291	Div-OPC	Sgo2a
Ncapg	3.40375957246561e-294	0.34310238793455	0.248	0.006	1.12926531335692e-289	Div-OPC	Ncapg
Plk1	1.18216543545699e-292	0.659393500186666	0.344	0.015	3.92207026521566e-288	Div-OPC	Plk1
Knl1	2.45053819971674e-280	0.424448058027169	0.286	0.01	8.13015058520024e-276	Div-OPC	Knl1
Prc11	1.01245752949168e-276	1.25447765129146	0.542	0.046	3.35903034559455e-272	Div-OPC	Prc1
Ttk	6.58219524444279e-271	0.268131611253596	0.221	0.005	2.18377491624878e-266	Div-OPC	Ttk
Shcbp1	6.44550552866288e-268	0.419422255823328	0.317	0.014	2.13842536924448e-263	Div-OPC	Shcbp1
Kifc1	3.37878001655197e-263	0.490697067767473	0.317	0.014	1.12097784609145e-258	Div-OPC	Kifc1
Asf1b	2.43213019837833e-258	0.611402909061318	0.435	0.03	8.06907835915979e-254	Div-OPC	Asf1b
Rrm21	2.72728665290888e-258	1.11616504891335	0.542	0.049	9.0483189283558e-254	Div-OPC	Rrm2
Depdc1a	3.20671160888513e-257	0.293619809525008	0.218	0.006	1.06389071047982e-252	Div-OPC	Depdc1a
Ndc80	1.10106088274773e-256	0.350954191631626	0.256	0.009	3.65298969069213e-252	Div-OPC	Ndc80
Lig1	2.24488569960785e-255	1.11635353383236	0.74	0.102	7.44785728558897e-251	Div-OPC	Lig1
Racgap11	1.53449664382187e-251	1.15523482690822	0.569	0.056	5.09099951520781e-247	Div-OPC	Racgap1
Sapcd21	1.57048993361332e-251	0.816460155442089	0.672	0.076	5.2104144527489e-247	Div-OPC	Sapcd2
Syce2	2.63516246306897e-251	0.532305374614089	0.492	0.039	8.74267850372394e-247	Div-OPC	Syce2
Ccnb11	1.91742292966295e-240	1.15236512881992	0.351	0.02	6.36143405374278e-236	Div-OPC	Ccnb1
Ckap2l	3.89562571087543e-238	0.797294727165368	0.462	0.038	1.29245174209714e-233	Div-OPC	Ckap2l
Ccnb21	2.45232700254135e-236	1.02198459043272	0.412	0.029	8.13608529633144e-232	Div-OPC	Ccnb2
Cenph	8.33387800386903e-234	0.428371950145517	0.359	0.022	2.76493070534363e-229	Div-OPC	Cenph
Cdca5	2.37458476712072e-232	0.333542831354792	0.233	0.008	7.87815988187643e-228	Div-OPC	Cdca5
Hells	1.47837117732211e-229	0.640404919983569	0.481	0.042	4.90479205500157e-225	Div-OPC	Hells
Aurka	3.85847996475003e-229	0.558302384056582	0.317	0.017	1.28012789790512e-224	Div-OPC	Aurka
Cdc201	4.24173681881668e-227	1.22273797021965	0.439	0.035	1.40728102437881e-222	Div-OPC	Cdc20
Gins2	7.98746032720082e-207	0.635462466319338	0.546	0.062	2.64999971275541e-202	Div-OPC	Gins2
Cenpe	8.04623570015108e-203	0.609127417627699	0.317	0.02	2.66949961823912e-198	Div-OPC	Cenpe
Cdkn3	1.70620307921397e-202	0.427806445845967	0.309	0.018	5.66066995590819e-198	Div-OPC	Cdkn3
Ncaph	6.6600406018068e-201	0.326527254871062	0.267	0.013	2.20960167046144e-196	Div-OPC	Ncaph
Chaf1b	8.85083082608631e-201	0.373753014620324	0.294	0.017	2.93644014317065e-196	Div-OPC	Chaf1b
Ube2t	3.12837842626388e-200	0.661709015916452	0.454	0.044	1.03790211048157e-195	Div-OPC	Ube2t
Kif15	3.67996402549513e-200	0.313382150948921	0.229	0.009	1.22090166473852e-195	Div-OPC	Kif15
Dhfr	1.34982048214543e-198	0.779041410643968	0.641	0.094	4.47829941361391e-194	Div-OPC	Dhfr
Ect2	1.862054753575e-198	0.3525880314214	0.279	0.015	6.17773905593577e-194	Div-OPC	Ect2
Rad51	3.11178099017561e-192	0.441670937480256	0.385	0.032	1.03239557911056e-187	Div-OPC	Rad51
Tedc1	5.14404141184443e-191	0.284617089349225	0.252	0.013	1.70663861920763e-186	Div-OPC	Tedc1
Cks21	5.63339595312119e-190	1.49599333713362	0.645	0.1	1.86899177536702e-185	Div-OPC	Cks2
Smc2	2.12722565343006e-188	1.24546786165981	0.763	0.153	7.05749655038492e-184	Div-OPC	Smc2
Arhgef39	2.25674208835277e-188	0.264142986500292	0.164	0.004	7.48719322652797e-184	Div-OPC	Arhgef39
Kif20a	1.67501048742516e-187	0.398043796802133	0.237	0.011	5.55718229413045e-183	Div-OPC	Kif20a
Dtl	2.93434267320703e-187	0.518923597551518	0.405	0.036	9.73526868689895e-183	Div-OPC	Dtl
Ccne2	6.45400036502792e-187	0.355880864655924	0.267	0.015	2.14124370110531e-182	Div-OPC	Ccne2
Fxyd62	1.19816748317174e-185	1.2013565713161	0.939	0.231	3.9751602589189e-181	Div-OPC	Fxyd6
Kif23	1.27200990878735e-184	0.513948414506154	0.309	0.021	4.22014727438378e-180	Div-OPC	Kif23
Pmf1	3.11525124829093e-184	0.724664751753416	0.584	0.081	1.03354690664548e-179	Div-OPC	Pmf1
Ckap2	9.75745927439293e-182	0.884939774244565	0.504	0.06	3.23723226346534e-177	Div-OPC	Ckap2
Clspn	3.21076205591533e-180	0.444057986831152	0.34	0.026	1.06523452729103e-175	Div-OPC	Clspn
H1f5	5.54144303044279e-177	0.278823744275667	0.156	0.004	1.83848455421001e-172	Div-OPC	H1f5
Cenpw	1.56332686441191e-173	0.648683334738093	0.534	0.07	5.1866495380594e-169	Div-OPC	Cenpw
Cenps	9.62944003293124e-173	0.428597873605435	0.393	0.037	3.1947593197256e-168	Div-OPC	Cenps
Hist1h2ap	1.95654105048e-172	0.685475202602213	0.256	0.015	6.49121624317751e-168	Div-OPC	Hist1h2ap
Cdc25c	2.88021239897688e-172	0.330103594129103	0.214	0.01	9.5556806760856e-168	Div-OPC	Cdc25c
Pdgfra2	9.67046370143937e-172	1.07719829631956	0.935	0.204	3.20836974222654e-167	Div-OPC	Pdgfra
Cenpn	1.29580158396952e-170	0.302149723677314	0.279	0.018	4.29908091513567e-166	Div-OPC	Cenpn
Fen1	7.6619751462654e-168	0.630263101670466	0.618	0.1	2.54201349427647e-163	Div-OPC	Fen1
Kif4	4.38028382405298e-167	0.252531398256523	0.198	0.009	1.45324676430606e-162	Div-OPC	Kif4
Ascl11	6.19794062411456e-167	0.800950179739882	0.706	0.121	2.05629076086249e-162	Div-OPC	Ascl1
Fbxo5	1.24480641243196e-165	0.421166130357993	0.302	0.022	4.12989423452551e-161	Div-OPC	Fbxo5
Psrc1	1.34684248715058e-162	0.471417062868213	0.309	0.024	4.46841931961947e-158	Div-OPC	Psrc1
Cenpa1	1.90247624676056e-162	1.31828289616313	0.401	0.042	6.31184544387751e-158	Div-OPC	Cenpa
Cspg51	2.47419186971985e-161	1.31489469410934	0.981	0.265	8.20862636616955e-157	Div-OPC	Cspg5
Mcm2	3.00585352349894e-160	0.610079522209516	0.546	0.08	9.97252023491244e-156	Div-OPC	Mcm2
Rfc4	5.87281045682847e-158	0.616919988317219	0.588	0.095	1.94842232526198e-153	Div-OPC	Rfc4
Cenpf1	7.3389234628556e-158	1.34020843879259	0.489	0.066	2.4348346372716e-153	Div-OPC	Cenpf
Cks1b2	3.66198931776459e-157	1.06888227477594	0.664	0.13	1.21493819595476e-152	Div-OPC	Cks1b
Mad2l1	6.58589964947521e-157	0.582456130653115	0.439	0.052	2.18500392670639e-152	Div-OPC	Mad2l1
Prim1	1.05121244529582e-155	0.562645838389053	0.508	0.072	3.48760752975794e-151	Div-OPC	Prim1
Dut2	7.60077490310622e-155	1.05492865005455	0.809	0.213	2.52170908960355e-150	Div-OPC	Dut
Lhfpl31	3.77143240775169e-154	1.12763894060395	0.943	0.238	1.25124812991978e-149	Div-OPC	Lhfpl3
Tacc3	1.42956369310104e-153	0.759396608898437	0.439	0.054	4.74286346460132e-149	Div-OPC	Tacc3
Cenpp	3.94306628348848e-151	0.347840237717857	0.298	0.024	1.30819110087297e-146	Div-OPC	Cenpp
Rlbp11	1.60017087122342e-149	0.794949556279379	0.733	0.144	5.30888689945795e-145	Div-OPC	Rlbp1
Kif20b	3.05397656421376e-148	0.379255681337188	0.294	0.024	1.0132178047092e-143	Div-OPC	Kif20b
Atad2	6.69049318102833e-146	0.669121539259801	0.511	0.077	2.21970492266977e-141	Div-OPC	Atad2
Mcm3	1.33256955299904e-145	0.643205721084628	0.523	0.081	4.42106600598492e-141	Div-OPC	Mcm3
Chek1	4.08270877890321e-145	0.274147895940225	0.271	0.02	1.35452029157672e-140	Div-OPC	Chek1
Uhrf1	4.92277983786522e-145	0.577888514681105	0.466	0.064	1.63323066680854e-140	Div-OPC	Uhrf1
Dck	3.7588145748728e-144	0.499180111938417	0.378	0.042	1.24706191150555e-139	Div-OPC	Dck
Cep55	1.10020531859017e-142	0.258119461167573	0.179	0.008	3.6501511854866e-138	Div-OPC	Cep55
Matn42	1.8749856603967e-142	0.9826656404947	0.882	0.228	6.22063992549812e-138	Div-OPC	Matn4
H2az11	6.51058232032083e-142	1.85637905787829	1	0.838	2.16001589641284e-137	Div-OPC	H2az1
Cacng41	1.98149118076973e-141	0.910007637548669	0.84	0.198	6.57399329043973e-137	Div-OPC	Cacng4
Cenpl	4.70499397700605e-140	0.463772117615123	0.313	0.029	1.5609758517513e-135	Div-OPC	Cenpl
Nrm	9.10485256929024e-140	0.538499140464931	0.469	0.066	3.02071693691342e-135	Div-OPC	Nrm
E2f8	9.0458169915222e-139	0.268351177826988	0.172	0.008	3.00113070327732e-134	Div-OPC	E2f8
Nsg12	2.13628673415771e-136	0.963035343355743	0.924	0.283	7.08755849791503e-132	Div-OPC	Nsg1
Ncapd2	5.5738654494278e-135	0.45856950535833	0.412	0.052	1.84924134015666e-130	Div-OPC	Ncapd2
Lims21	6.44144112308613e-135	0.766428952182528	0.794	0.176	2.13707692140629e-130	Div-OPC	Lims2
Opcml1	7.51830314684699e-134	0.834182364605607	0.824	0.196	2.49434743502943e-129	Div-OPC	Opcml
Arhgap11a	2.38263507724214e-133	0.269469130631972	0.214	0.013	7.90486839576624e-129	Div-OPC	Arhgap11a
Incenp	2.46551984727805e-133	0.532117911050163	0.351	0.039	8.17985519731437e-129	Div-OPC	Incenp
Tyms	1.07976511192176e-132	0.614843720479249	0.534	0.09	3.58233671182283e-128	Div-OPC	Tyms
Scrg12	1.13054994896803e-132	1.02303445138062	0.985	0.303	3.75082556569123e-128	Div-OPC	Scrg1
Stmn32	1.34610079799841e-132	0.862975715962468	0.927	0.255	4.46595861751932e-128	Div-OPC	Stmn3
Mms22l	6.14680969329525e-132	0.286135521639243	0.271	0.023	2.03932705194457e-127	Div-OPC	Mms22l
Tnr2	1.1899956073904e-131	0.937322977775237	0.889	0.225	3.94804842663915e-127	Div-OPC	Tnr
Mis18a	1.03514360904109e-130	0.475336195436859	0.412	0.054	3.43429595171562e-126	Div-OPC	Mis18a
Brinp31	1.9138159160947e-130	0.813521530861644	0.782	0.19	6.34946706482738e-126	Div-OPC	Brinp3
Armh41	3.51265631159646e-130	0.777022924558755	0.733	0.16	1.16539398449836e-125	Div-OPC	Armh4
Rad54l	8.76016892589029e-130	0.305305107298859	0.248	0.019	2.90636124454262e-125	Div-OPC	Rad54l
4930579G24Rik	6.58686352171801e-129	0.324430409575144	0.313	0.031	2.18532371060038e-124	Div-OPC	4930579G24Rik
Ptn1	7.29997266462914e-127	1.22627025419898	1	0.406	2.42191193094401e-122	Div-OPC	Ptn
Mcm61	3.97421454193195e-124	0.810862477791113	0.618	0.136	1.31852515857676e-119	Div-OPC	Mcm6
Hmgb21	6.04529902699218e-124	1.83185006031524	0.954	0.509	2.0056488581852e-119	Div-OPC	Hmgb2
Aspm	2.84766187353259e-123	0.372595421378408	0.244	0.02	9.44768779781907e-119	Div-OPC	Aspm
Cryl11	5.17735694224541e-123	0.514375338408952	0.504	0.082	1.71769171272876e-118	Div-OPC	Cryl1
Rrm1	1.04238011595724e-122	0.696615268673556	0.615	0.134	3.45830451071135e-118	Div-OPC	Rrm1
Sox112	1.80876366893136e-121	0.82460423844597	0.786	0.212	6.00093522441357e-117	Div-OPC	Sox11
Nxph11	3.18677525888691e-121	0.735708933568941	0.702	0.153	1.05727642764091e-116	Div-OPC	Nxph1
Emid11	1.55473447294134e-120	0.654921560374584	0.603	0.117	5.15814256087749e-116	Div-OPC	Emid1
Plpp41	1.91952643576003e-120	0.56579782774495	0.553	0.099	6.36841285592105e-116	Div-OPC	Plpp4
Gap432	3.28577455014765e-119	1.11410899332271	0.962	0.374	1.09012142250249e-114	Div-OPC	Gap43
Gas2l3	4.03312205722643e-119	0.400885335701668	0.271	0.025	1.33806890492601e-114	Div-OPC	Gas2l3
Vxn1	5.83564572041302e-119	0.629721123399114	0.714	0.158	1.93609218066143e-114	Div-OPC	Vxn
Olig11	6.14483671521179e-119	1.11958594028221	0.973	0.329	2.03867247700582e-114	Div-OPC	Olig1
Rprm1	1.49106398369056e-118	0.6758210572683	0.706	0.163	4.94690297869016e-114	Div-OPC	Rprm
Selenoh1	1.501304893914e-118	1.28449744914892	0.905	0.391	4.98087924653848e-114	Div-OPC	Selenoh
Rfc5	2.95554814397064e-118	0.469476586128434	0.439	0.067	9.80562207725138e-114	Div-OPC	Rfc5
Lmnb1	2.82128448758513e-117	0.746155865103914	0.645	0.154	9.36017554446118e-113	Div-OPC	Lmnb1
Prim2	1.52259759659931e-116	0.471144470372512	0.431	0.067	5.05152204623752e-112	Div-OPC	Prim2
Neu41	6.37129188214254e-116	0.662869807871308	0.698	0.149	2.11380350773843e-111	Div-OPC	Neu4
Foxm1	3.39147322232188e-115	0.253039603304831	0.187	0.012	1.12518907096973e-110	Div-OPC	Foxm1
Dpysl32	1.49493515225587e-114	0.756281249045554	0.821	0.234	4.9597463546393e-110	Div-OPC	Dpysl3
Fabp72	1.58174299868179e-114	1.03705470022243	0.981	0.438	5.24774874672658e-110	Div-OPC	Fabp7
Cntn11	2.04745370216891e-114	1.00661513922469	0.969	0.365	6.79283714768579e-110	Div-OPC	Cntn1
Stmn1	9.06456631000531e-114	1.36704865190067	0.973	0.471	3.00735116467046e-109	Div-OPC	Stmn1
Tmem1672	9.99886744962604e-114	1.02747894215327	0.981	0.585	3.31732425376243e-109	Div-OPC	Tmem167
Kif22	2.40707195972487e-112	0.616666888815369	0.405	0.061	7.98594264077919e-108	Div-OPC	Kif22
Kif2c	6.03024295857292e-112	0.272367144622083	0.179	0.011	2.00065370636574e-107	Div-OPC	Kif2c
Dnajc9	2.35577554012967e-110	0.851808498081281	0.866	0.326	7.81575650948821e-106	Div-OPC	Dnajc9
Tmem1002	6.63580313375523e-110	0.788822974354506	0.836	0.233	2.20156040568597e-105	Div-OPC	Tmem100
Nav12	3.35647398980026e-109	0.784049297403246	0.813	0.231	1.11357737559603e-104	Div-OPC	Nav1
Ugdh2	4.96200617691661e-109	0.867957052780793	0.836	0.281	1.64624478931562e-104	Div-OPC	Ugdh
Gng32	1.24308186765832e-108	0.759738765365455	0.84	0.23	4.12417271233e-104	Div-OPC	Gng3
Dbf4	3.70123883655905e-108	0.328810454474123	0.29	0.032	1.2279600088052e-103	Div-OPC	Dbf4
Ncapg2	8.10849537320937e-108	0.50839922198501	0.412	0.066	2.69015550996967e-103	Div-OPC	Ncapg2
Pcdh151	1.20771218654145e-107	0.646843231691574	0.645	0.144	4.00682672128856e-103	Div-OPC	Pcdh15
B3gat21	1.35576955752318e-107	0.558445238288492	0.588	0.122	4.49803666099464e-103	Div-OPC	B3gat2
Smc4	1.6974909928752e-107	0.96065638165422	0.668	0.188	5.63176586706206e-103	Div-OPC	Smc4
Gria21	6.73597437516518e-107	0.708363421083795	0.786	0.2	2.23479421844855e-102	Div-OPC	Gria2
Ttc9b1	2.41049952722982e-106	0.450787345328286	0.473	0.083	7.99731428149036e-102	Div-OPC	Ttc9b
Tubb52	3.90006974243958e-106	1.5560912852949	0.992	0.67	1.29392613844918e-101	Div-OPC	Tubb5
Vcan2	3.33433155335519e-105	0.900860967452558	0.924	0.312	1.10623117945665e-100	Div-OPC	Vcan
Slc35f11	2.4512142597972e-104	0.590806227120366	0.618	0.139	8.13239354972918e-100	Div-OPC	Slc35f1
Cdkn2c1	2.83620320132979e-104	0.776560874053774	0.508	0.1	9.40967136105183e-100	Div-OPC	Cdkn2c
Cenpq	4.77292077400108e-104	0.640183723292951	0.546	0.119	1.58351192519034e-99	Div-OPC	Cenpq
Ptprz11	3.12892516634866e-103	1.0634398691966	0.973	0.428	1.0380835024395e-98	Div-OPC	Ptprz1
Cdca7l	5.23296093104141e-103	0.254475092333316	0.244	0.024	1.73613944809161e-98	Div-OPC	Cdca7l
Tipin	1.08514075774409e-102	0.857973993208385	0.817	0.301	3.60017149196755e-98	Div-OPC	Tipin
Gpr171	1.98144126961722e-102	0.496890571574489	0.618	0.126	6.57382770020904e-98	Div-OPC	Gpr17
