"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","RHO GTPases Activate Formins","REAC:R-MMU-5663220","0.0000013379200109923377","5.87356985056152","129","249","19","8684","ENSMUSG00000023004,ENSMUSG00000017716,ENSMUSG00000029177,ENSMUSG00000036752,ENSMUSG00000028873,ENSMUSG00000026605,ENSMUSG00000028851,ENSMUSG00000006398,ENSMUSG00000074476,ENSMUSG00000028066,ENSMUSG00000005233,ENSMUSG00000024660,ENSMUSG00000020897,ENSMUSG00000022391,ENSMUSG00000068101,ENSMUSG00000030867,ENSMUSG00000018293,ENSMUSG00000066979,ENSMUSG00000043091"
"REAC","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","REAC:R-MMU-176814","0.0000014563744817465621","5.836726939277882","78","249","15","8684","ENSMUSG00000001403,ENSMUSG00000019942,ENSMUSG00000006398,ENSMUSG00000041431,ENSMUSG00000027715,ENSMUSG00000030867,ENSMUSG00000027566,ENSMUSG00000029472,ENSMUSG00000066979,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193"
"REAC","Switching of origins to a post-replicative state","REAC:R-MMU-69052","0.000001456833017728787","5.8365902242319985","90","249","16","8684","ENSMUSG00000001403,ENSMUSG00000005410,ENSMUSG00000026355,ENSMUSG00000041859,ENSMUSG00000027715,ENSMUSG00000029730,ENSMUSG00000002870,ENSMUSG00000022673,ENSMUSG00000027566,ENSMUSG00000029472,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193"
"REAC","Mitotic Spindle Checkpoint","REAC:R-MMU-69618","0.0000015419811013035787","5.811920949015196","103","249","17","8684","ENSMUSG00000017716,ENSMUSG00000001403,ENSMUSG00000029177,ENSMUSG00000028873,ENSMUSG00000026605,ENSMUSG00000028851,ENSMUSG00000006398,ENSMUSG00000074476,ENSMUSG00000028066,ENSMUSG00000005233,ENSMUSG00000024660,ENSMUSG00000020897,ENSMUSG00000022391,ENSMUSG00000068101,ENSMUSG00000030867,ENSMUSG00000029472,ENSMUSG00000066979"
"REAC","Assembly of the pre-replicative complex","REAC:R-MMU-68867","0.0000023369827872613014","5.631344486334759","69","249","14","8684","ENSMUSG00000005410,ENSMUSG00000026355,ENSMUSG00000041859,ENSMUSG00000006715,ENSMUSG00000029730,ENSMUSG00000002870,ENSMUSG00000022673,ENSMUSG00000027566,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193"
"REAC","G2/M Transition","REAC:R-MMU-69275","0.0000027497852469069796","5.560701222433421","180","249","22","8684","ENSMUSG00000023004,ENSMUSG00000001525,ENSMUSG00000019942,ENSMUSG00000036752,ENSMUSG00000032218,ENSMUSG00000041431,ENSMUSG00000027715,ENSMUSG00000027469,ENSMUSG00000020330,ENSMUSG00000035198,ENSMUSG00000030867,ENSMUSG00000022177,ENSMUSG00000027566,ENSMUSG00000026966,ENSMUSG00000028837,ENSMUSG00000043091,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193,ENSMUSG00000023944"
"REAC","Metabolism of nucleotides","REAC:R-MMU-15869","0.0000028109185861995465","5.551151732861546","94","249","16","8684","ENSMUSG00000037601,ENSMUSG00000020649,ENSMUSG00000026281,ENSMUSG00000025574,ENSMUSG00000028367,ENSMUSG00000027203,ENSMUSG00000025747,ENSMUSG00000030978,ENSMUSG00000062867,ENSMUSG00000025817,ENSMUSG00000078941,ENSMUSG00000029247,ENSMUSG00000006589,ENSMUSG00000026192,ENSMUSG00000025630,ENSMUSG00000020857"
"REAC","Mitotic G2-G2/M phases","REAC:R-MMU-453274","0.0000033829647942662454","5.4707025217909315","182","249","22","8684","ENSMUSG00000023004,ENSMUSG00000001525,ENSMUSG00000019942,ENSMUSG00000036752,ENSMUSG00000032218,ENSMUSG00000041431,ENSMUSG00000027715,ENSMUSG00000027469,ENSMUSG00000020330,ENSMUSG00000035198,ENSMUSG00000030867,ENSMUSG00000022177,ENSMUSG00000027566,ENSMUSG00000026966,ENSMUSG00000028837,ENSMUSG00000043091,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193,ENSMUSG00000023944"
"REAC","DNA Replication Pre-Initiation","REAC:R-MMU-69002","0.000003568654120061368","5.4474955425537255","83","249","15","8684","ENSMUSG00000005410,ENSMUSG00000026355,ENSMUSG00000041859,ENSMUSG00000006715,ENSMUSG00000029730,ENSMUSG00000002870,ENSMUSG00000022673,ENSMUSG00000027566,ENSMUSG00000030042,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193"
"REAC","Orc1 removal from chromatin","REAC:R-MMU-68949","0.000004183168590960027","5.378494632037063","72","249","14","8684","ENSMUSG00000005410,ENSMUSG00000026355,ENSMUSG00000041859,ENSMUSG00000027715,ENSMUSG00000029730,ENSMUSG00000002870,ENSMUSG00000022673,ENSMUSG00000027566,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193"
"REAC","Interconversion of nucleotide di- and triphosphates","REAC:R-MMU-499943","0.000008092893204638128","5.091896190602428","26","249","9","8684","ENSMUSG00000037601,ENSMUSG00000020649,ENSMUSG00000026281,ENSMUSG00000028367,ENSMUSG00000027203,ENSMUSG00000025747,ENSMUSG00000030978,ENSMUSG00000078941,ENSMUSG00000020857"
"REAC","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","REAC:R-MMU-141444","0.000008188522005974472","5.08679447950635","88","249","15","8684","ENSMUSG00000017716,ENSMUSG00000029177,ENSMUSG00000028873,ENSMUSG00000026605,ENSMUSG00000028851,ENSMUSG00000006398,ENSMUSG00000074476,ENSMUSG00000028066,ENSMUSG00000005233,ENSMUSG00000024660,ENSMUSG00000020897,ENSMUSG00000022391,ENSMUSG00000068101,ENSMUSG00000030867,ENSMUSG00000066979"
"REAC","Amplification of signal from the kinetochores","REAC:R-MMU-141424","0.000008188522005974472","5.08679447950635","88","249","15","8684","ENSMUSG00000017716,ENSMUSG00000029177,ENSMUSG00000028873,ENSMUSG00000026605,ENSMUSG00000028851,ENSMUSG00000006398,ENSMUSG00000074476,ENSMUSG00000028066,ENSMUSG00000005233,ENSMUSG00000024660,ENSMUSG00000020897,ENSMUSG00000022391,ENSMUSG00000068101,ENSMUSG00000030867,ENSMUSG00000066979"
"REAC","APC/C:Cdc20 mediated degradation of mitotic proteins","REAC:R-MMU-176409","0.000010346352324016684","4.985212736658524","77","249","14","8684","ENSMUSG00000001403,ENSMUSG00000019942,ENSMUSG00000006398,ENSMUSG00000041431,ENSMUSG00000027715,ENSMUSG00000027566,ENSMUSG00000029472,ENSMUSG00000066979,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193"
"REAC","Mitochondrial biogenesis","REAC:R-MMU-1592230","0.000011837915472324648","4.92672476539762","27","249","9","8684","ENSMUSG00000006057,ENSMUSG00000025393,ENSMUSG00000022890,ENSMUSG00000000563,ENSMUSG00000018770,ENSMUSG00000038690,ENSMUSG00000034566,ENSMUSG00000050856,ENSMUSG00000022956"
"REAC","Association of TriC/CCT with target proteins during biosynthesis","REAC:R-MMU-390471","0.000014306857552424145","4.844455746918892","9","249","6","8684","ENSMUSG00000068039,ENSMUSG00000030007,ENSMUSG00000001416,ENSMUSG00000025613,ENSMUSG00000022234,ENSMUSG00000034024"
"REAC","G2/M Checkpoints","REAC:R-MMU-69481","0.000015640190307075243","4.805757966825415","165","249","20","8684","ENSMUSG00000019942,ENSMUSG00000005410,ENSMUSG00000032218,ENSMUSG00000049932,ENSMUSG00000026355,ENSMUSG00000041859,ENSMUSG00000041431,ENSMUSG00000029730,ENSMUSG00000002870,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000022673,ENSMUSG00000027566,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193"
"REAC","Organelle biogenesis and maintenance","REAC:R-MMU-1852241","0.00002252806158020708","4.647276175397198","219","249","23","8684","ENSMUSG00000023004,ENSMUSG00000001525,ENSMUSG00000019942,ENSMUSG00000036752,ENSMUSG00000006057,ENSMUSG00000035198,ENSMUSG00000030867,ENSMUSG00000022177,ENSMUSG00000025393,ENSMUSG00000022890,ENSMUSG00000026966,ENSMUSG00000000563,ENSMUSG00000068039,ENSMUSG00000018770,ENSMUSG00000038690,ENSMUSG00000034566,ENSMUSG00000043091,ENSMUSG00000001416,ENSMUSG00000025613,ENSMUSG00000050856,ENSMUSG00000022234,ENSMUSG00000034024,ENSMUSG00000022956"
"REAC","Complex I biogenesis","REAC:R-MMU-6799198","0.00004196346033145169","4.377128706825183","50","249","11","8684","ENSMUSG00000020022,ENSMUSG00000030869,ENSMUSG00000037152,ENSMUSG00000023089,ENSMUSG00000025204,ENSMUSG00000028648,ENSMUSG00000071014,ENSMUSG00000033938,ENSMUSG00000021606,ENSMUSG00000026895,ENSMUSG00000022354"
"REAC","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","REAC:R-MMU-174184","0.000042259901369124715","4.3740715208874645","73","249","13","8684","ENSMUSG00000001403,ENSMUSG00000019942,ENSMUSG00000006398,ENSMUSG00000027715,ENSMUSG00000027566,ENSMUSG00000029472,ENSMUSG00000066979,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193"
"REAC","PCNA-Dependent Long Patch Base Excision Repair","REAC:R-MMU-5651801","0.00004699653786083558","4.327934134475271","16","249","7","8684","ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471,ENSMUSG00000030042,ENSMUSG00000035960"
"REAC","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","REAC:R-MMU-179419","0.000058927878922914436","4.229679190818176","75","249","13","8684","ENSMUSG00000001403,ENSMUSG00000019942,ENSMUSG00000006398,ENSMUSG00000027715,ENSMUSG00000027566,ENSMUSG00000029472,ENSMUSG00000066979,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193"
"REAC","Transcriptional regulation by RUNX2","REAC:R-MMU-8878166","0.00007244744111943242","4.139976949424499","64","249","12","8684","ENSMUSG00000019942,ENSMUSG00000041431,ENSMUSG00000006728,ENSMUSG00000027566,ENSMUSG00000039615,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193,ENSMUSG00000070348"
"REAC","Respiratory electron transport","REAC:R-MMU-611105","0.00009715311591012065","4.012543266079423","54","249","11","8684","ENSMUSG00000020022,ENSMUSG00000030869,ENSMUSG00000037152,ENSMUSG00000023089,ENSMUSG00000025204,ENSMUSG00000028648,ENSMUSG00000071014,ENSMUSG00000033938,ENSMUSG00000021606,ENSMUSG00000026895,ENSMUSG00000022354"
"REAC","Chromosome Maintenance","REAC:R-MMU-73886","0.00013538997272095408","3.8684134992639976","108","249","15","8684","ENSMUSG00000037894,ENSMUSG00000029177,ENSMUSG00000027342,ENSMUSG00000049932,ENSMUSG00000023104,ENSMUSG00000068101,ENSMUSG00000022881,ENSMUSG00000075266,ENSMUSG00000029363,ENSMUSG00000020471,ENSMUSG00000031353,ENSMUSG00000041126,ENSMUSG00000057113,ENSMUSG00000025144,ENSMUSG00000030042"
"REAC","Metabolism of proteins","REAC:R-MMU-392499","0.0001456303607693432","3.836748074610552","1569","249","77","8684","ENSMUSG00000023004,ENSMUSG00000017716,ENSMUSG00000001403,ENSMUSG00000020914,ENSMUSG00000019942,ENSMUSG00000078812,ENSMUSG00000036752,ENSMUSG00000028873,ENSMUSG00000036781,ENSMUSG00000027342,ENSMUSG00000028367,ENSMUSG00000006398,ENSMUSG00000027715,ENSMUSG00000057388,ENSMUSG00000062981,ENSMUSG00000020738,ENSMUSG00000052833,ENSMUSG00000044533,ENSMUSG00000024660,ENSMUSG00000020897,ENSMUSG00000022391,ENSMUSG00000060860,ENSMUSG00000030335,ENSMUSG00000031353,ENSMUSG00000032518,ENSMUSG00000106918,ENSMUSG00000039640,ENSMUSG00000018189,ENSMUSG00000047675,ENSMUSG00000071644,ENSMUSG00000055839,ENSMUSG00000026193,ENSMUSG00000027566,ENSMUSG00000029066,ENSMUSG00000068039,ENSMUSG00000057113,ENSMUSG00000063787,ENSMUSG00000024181,ENSMUSG00000020089,ENSMUSG00000025794,ENSMUSG00000067194,ENSMUSG00000021967,ENSMUSG00000001175,ENSMUSG00000021116,ENSMUSG00000079658,ENSMUSG00000022314,ENSMUSG00000010376,ENSMUSG00000042684,ENSMUSG00000028837,ENSMUSG00000028964,ENSMUSG00000030007,ENSMUSG00000026020,ENSMUSG00000033845,ENSMUSG00000043091,ENSMUSG00000019494,ENSMUSG00000032301,ENSMUSG00000008892,ENSMUSG00000019370,ENSMUSG00000020265,ENSMUSG00000038900,ENSMUSG00000001416,ENSMUSG00000069744,ENSMUSG00000058267,ENSMUSG00000065990,ENSMUSG00000033751,ENSMUSG00000021024,ENSMUSG00000025613,ENSMUSG00000030751,ENSMUSG00000022193,ENSMUSG00000070319,ENSMUSG00000028798,ENSMUSG00000022234,ENSMUSG00000068220,ENSMUSG00000074656,ENSMUSG00000034024,ENSMUSG00000043866,ENSMUSG00000029304"
"REAC","Activation of ATR in response to replication stress","REAC:R-MMU-176187","0.00014586750509405238","3.836041445119101","35","249","9","8684","ENSMUSG00000005410,ENSMUSG00000026355,ENSMUSG00000041859,ENSMUSG00000029730,ENSMUSG00000002870,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000022673"
"REAC","Mitochondrial translation elongation","REAC:R-MMU-5389840","0.00014991276789381606","3.8241613772271608","81","249","13","8684","ENSMUSG00000057388,ENSMUSG00000062981,ENSMUSG00000030335,ENSMUSG00000106918,ENSMUSG00000039640,ENSMUSG00000029066,ENSMUSG00000063787,ENSMUSG00000024181,ENSMUSG00000021967,ENSMUSG00000033845,ENSMUSG00000058267,ENSMUSG00000065990,ENSMUSG00000033751"
"REAC","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","REAC:R-MMU-110373","0.00019225449379073147","3.716123500131429","19","249","7","8684","ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471,ENSMUSG00000030042,ENSMUSG00000035960"
"REAC","Regulation of APC/C activators between G1/S and early anaphase","REAC:R-MMU-176408","0.00019770601233455812","3.703980123382237","27","249","8","8684","ENSMUSG00000001403,ENSMUSG00000019942,ENSMUSG00000006398,ENSMUSG00000041431,ENSMUSG00000027715,ENSMUSG00000030867,ENSMUSG00000029472,ENSMUSG00000066979"
"REAC","Mitochondrial translation termination","REAC:R-MMU-5419276","0.00020073123867909876","3.6973850354335993","83","249","13","8684","ENSMUSG00000057388,ENSMUSG00000062981,ENSMUSG00000030335,ENSMUSG00000106918,ENSMUSG00000039640,ENSMUSG00000029066,ENSMUSG00000063787,ENSMUSG00000024181,ENSMUSG00000021967,ENSMUSG00000033845,ENSMUSG00000058267,ENSMUSG00000065990,ENSMUSG00000033751"
"REAC","RHO GTPase Effectors","REAC:R-MMU-195258","0.0002145916155500996","3.668387250643417","306","249","26","8684","ENSMUSG00000023004,ENSMUSG00000037894,ENSMUSG00000017716,ENSMUSG00000029177,ENSMUSG00000036752,ENSMUSG00000028873,ENSMUSG00000026605,ENSMUSG00000049932,ENSMUSG00000028851,ENSMUSG00000006398,ENSMUSG00000074476,ENSMUSG00000038943,ENSMUSG00000028066,ENSMUSG00000005233,ENSMUSG00000024660,ENSMUSG00000020897,ENSMUSG00000022391,ENSMUSG00000068101,ENSMUSG00000030867,ENSMUSG00000018293,ENSMUSG00000041126,ENSMUSG00000032171,ENSMUSG00000001175,ENSMUSG00000066979,ENSMUSG00000043091,ENSMUSG00000019370"
"REAC","Mitochondrial translation","REAC:R-MMU-5368287","0.00023150091544457568","3.635447287273494","84","249","13","8684","ENSMUSG00000057388,ENSMUSG00000062981,ENSMUSG00000030335,ENSMUSG00000106918,ENSMUSG00000039640,ENSMUSG00000029066,ENSMUSG00000063787,ENSMUSG00000024181,ENSMUSG00000021967,ENSMUSG00000033845,ENSMUSG00000058267,ENSMUSG00000065990,ENSMUSG00000033751"
"REAC","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","REAC:R-MMU-174178","0.00032252363173786917","3.4914384585253075","73","249","12","8684","ENSMUSG00000001403,ENSMUSG00000006398,ENSMUSG00000020897,ENSMUSG00000030867,ENSMUSG00000027566,ENSMUSG00000029472,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193"
"REAC","Activation of the pre-replicative complex","REAC:R-MMU-68962","0.00036367039432504497","3.4392920525460764","29","249","8","8684","ENSMUSG00000005410,ENSMUSG00000026355,ENSMUSG00000041859,ENSMUSG00000006715,ENSMUSG00000029730,ENSMUSG00000002870,ENSMUSG00000022673,ENSMUSG00000030042"
"REAC","Resolution of Abasic Sites (AP sites)","REAC:R-MMU-73933","0.00036367039432504497","3.4392920525460764","29","249","8","8684","ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000029591,ENSMUSG00000020471,ENSMUSG00000030042,ENSMUSG00000035960"
"REAC","SCF(Skp2)-mediated degradation of p27/p21","REAC:R-MMU-187577","0.0004974256256325005","3.3032718451534975","63","249","11","8684","ENSMUSG00000028044,ENSMUSG00000027715,ENSMUSG00000006728,ENSMUSG00000027566,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193,ENSMUSG00000070348"
"REAC","SUMOylation of DNA replication proteins","REAC:R-MMU-4615885","0.0009531650178064218","3.02083190511327","43","249","9","8684","ENSMUSG00000017716,ENSMUSG00000020914,ENSMUSG00000028873,ENSMUSG00000027342,ENSMUSG00000020738,ENSMUSG00000024660,ENSMUSG00000020897,ENSMUSG00000022391,ENSMUSG00000020265"
"REAC","Activation of NIMA Kinases NEK9, NEK6, NEK7","REAC:R-MMU-2980767","0.0011282071315472468","2.9476111593687992","5","249","4","8684","ENSMUSG00000019942,ENSMUSG00000032218,ENSMUSG00000041431,ENSMUSG00000030867"
"REAC","RNA Polymerase II Transcription","REAC:R-MMU-73857","0.001425586949879899","2.846006288911219","912","249","50","8684","ENSMUSG00000037894,ENSMUSG00000019942,ENSMUSG00000027342,ENSMUSG00000049932,ENSMUSG00000021377,ENSMUSG00000028367,ENSMUSG00000041431,ENSMUSG00000027715,ENSMUSG00000006728,ENSMUSG00000090553,ENSMUSG00000005481,ENSMUSG00000027469,ENSMUSG00000029687,ENSMUSG00000023104,ENSMUSG00000020897,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000022360,ENSMUSG00000027404,ENSMUSG00000031353,ENSMUSG00000027067,ENSMUSG00000024067,ENSMUSG00000033020,ENSMUSG00000020018,ENSMUSG00000055839,ENSMUSG00000028691,ENSMUSG00000027566,ENSMUSG00000039615,ENSMUSG00000078941,ENSMUSG00000020180,ENSMUSG00000041126,ENSMUSG00000032171,ENSMUSG00000025134,ENSMUSG00000109324,ENSMUSG00000061613,ENSMUSG00000057113,ENSMUSG00000079658,ENSMUSG00000028837,ENSMUSG00000024097,ENSMUSG00000021486,ENSMUSG00000071172,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000057278,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193,ENSMUSG00000070348,ENSMUSG00000000184,ENSMUSG00000043866"
"REAC","SLBP independent Processing of Histone Pre-mRNAs","REAC:R-MMU-111367","0.001458704254252338","2.836032750440866","10","249","5","8684","ENSMUSG00000090553,ENSMUSG00000027404,ENSMUSG00000020018,ENSMUSG00000020180,ENSMUSG00000057278"
"REAC","Cyclin E associated events during G1/S transition ","REAC:R-MMU-69202","0.0022311127979952813","2.6514784726078826","73","249","11","8684","ENSMUSG00000028044,ENSMUSG00000027715,ENSMUSG00000006728,ENSMUSG00000027566,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193,ENSMUSG00000070348"
"REAC","SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs","REAC:R-MMU-77588","0.00261182351168244","2.5830561729145884","11","249","5","8684","ENSMUSG00000090553,ENSMUSG00000027404,ENSMUSG00000020018,ENSMUSG00000020180,ENSMUSG00000057278"
"REAC","Cyclin A:Cdk2-associated events at S phase entry","REAC:R-MMU-69656","0.0029194569294039396","2.5346979274893098","75","249","11","8684","ENSMUSG00000028044,ENSMUSG00000027715,ENSMUSG00000006728,ENSMUSG00000027566,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193,ENSMUSG00000070348"
"REAC","Phosphorylation of Emi1","REAC:R-MMU-176417","0.0033082607322876935","2.480400269938254","6","249","4","8684","ENSMUSG00000019942,ENSMUSG00000006398,ENSMUSG00000041431,ENSMUSG00000030867"
"REAC","Recognition of DNA damage by PCNA-containing replication complex","REAC:R-MMU-110314","0.0036210314791173814","2.4411676996658525","28","249","7","8684","ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471,ENSMUSG00000028560,ENSMUSG00000030042"
"REAC","Telomere C-strand (Lagging Strand) Synthesis","REAC:R-MMU-174417","0.003627235791308215","2.4404242118484114","19","249","6","8684","ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471,ENSMUSG00000030042"
"REAC","Transcriptional Regulation by TP53","REAC:R-MMU-3700989","0.0036924549963829436","2.4326847891620274","252","249","21","8684","ENSMUSG00000019942,ENSMUSG00000027342,ENSMUSG00000028367,ENSMUSG00000041431,ENSMUSG00000027715,ENSMUSG00000027469,ENSMUSG00000023104,ENSMUSG00000020897,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000031353,ENSMUSG00000027067,ENSMUSG00000033020,ENSMUSG00000055839,ENSMUSG00000028691,ENSMUSG00000078941,ENSMUSG00000032171,ENSMUSG00000057113,ENSMUSG00000079658,ENSMUSG00000021486,ENSMUSG00000043866"
"REAC","Formation of the ternary complex, and subsequently, the 43S complex","REAC:R-MMU-72695","0.004208533183249025","2.3758692441694116","51","249","9","8684","ENSMUSG00000036781,ENSMUSG00000044533,ENSMUSG00000032518,ENSMUSG00000047675,ENSMUSG00000067194,ENSMUSG00000021116,ENSMUSG00000070319,ENSMUSG00000028798,ENSMUSG00000074656"
"REAC","mRNA decay by 5' to 3' exoribonuclease","REAC:R-MMU-430039","0.004372889289377777","2.35923151776627","12","249","5","8684","ENSMUSG00000007050,ENSMUSG00000091625,ENSMUSG00000031683,ENSMUSG00000034192,ENSMUSG00000035215"
"REAC","Termination of translesion DNA synthesis","REAC:R-MMU-5656169","0.004657464551551312","2.331850441879759","29","249","7","8684","ENSMUSG00000040204,ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471,ENSMUSG00000030042"
"REAC","RNA Polymerase II Transcription Termination","REAC:R-MMU-73856","0.004899961145779792","2.309807363694004","65","249","10","8684","ENSMUSG00000090553,ENSMUSG00000005481,ENSMUSG00000027404,ENSMUSG00000020018,ENSMUSG00000020180,ENSMUSG00000025134,ENSMUSG00000061613,ENSMUSG00000024097,ENSMUSG00000071172,ENSMUSG00000057278"
"REAC","DNA strand elongation","REAC:R-MMU-69190","0.0050580862976650895","2.296013765288168","20","249","6","8684","ENSMUSG00000027342,ENSMUSG00000031821,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471"
"REAC","Gap-filling DNA repair synthesis and ligation in GG-NER","REAC:R-MMU-5696397","0.0050580862976650895","2.296013765288168","20","249","6","8684","ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471,ENSMUSG00000030042"
"REAC","Gene expression (Transcription)","REAC:R-MMU-74160","0.005381400051718451","2.26910472142763","1010","249","52","8684","ENSMUSG00000037894,ENSMUSG00000029430,ENSMUSG00000019942,ENSMUSG00000027342,ENSMUSG00000049932,ENSMUSG00000021377,ENSMUSG00000028367,ENSMUSG00000041431,ENSMUSG00000027715,ENSMUSG00000006728,ENSMUSG00000090553,ENSMUSG00000005481,ENSMUSG00000027469,ENSMUSG00000029687,ENSMUSG00000023104,ENSMUSG00000020897,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000022360,ENSMUSG00000027404,ENSMUSG00000031353,ENSMUSG00000027067,ENSMUSG00000024067,ENSMUSG00000033020,ENSMUSG00000020018,ENSMUSG00000055839,ENSMUSG00000028691,ENSMUSG00000027566,ENSMUSG00000039615,ENSMUSG00000078941,ENSMUSG00000020180,ENSMUSG00000041126,ENSMUSG00000032171,ENSMUSG00000025134,ENSMUSG00000109324,ENSMUSG00000061613,ENSMUSG00000057113,ENSMUSG00000079658,ENSMUSG00000028837,ENSMUSG00000024097,ENSMUSG00000021486,ENSMUSG00000071172,ENSMUSG00000026374,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000057278,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193,ENSMUSG00000070348,ENSMUSG00000000184,ENSMUSG00000043866"
"REAC","Ubiquitin-dependent degradation of Cyclin D","REAC:R-MMU-75815","0.005831167985046095","2.2342444471867924","53","249","9","8684","ENSMUSG00000006728,ENSMUSG00000027566,ENSMUSG00000028837,ENSMUSG00000032301,ENSMUSG00000069744,ENSMUSG00000021024,ENSMUSG00000030751,ENSMUSG00000022193,ENSMUSG00000070348"
"REAC","Extension of Telomeres","REAC:R-MMU-180786","0.00691237871287458","2.160372475910235","21","249","6","8684","ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471,ENSMUSG00000030042"
"REAC","Polymerase switching on the C-strand of the telomere","REAC:R-MMU-174411","0.006940162532185013","2.1586303586511195","13","249","5","8684","ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471"
"REAC","Polymerase switching","REAC:R-MMU-69091","0.006940162532185013","2.1586303586511195","13","249","5","8684","ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471"
"REAC","Leading Strand Synthesis","REAC:R-MMU-69109","0.006940162532185013","2.1586303586511195","13","249","5","8684","ENSMUSG00000027342,ENSMUSG00000023104,ENSMUSG00000022881,ENSMUSG00000029363,ENSMUSG00000020471"
