	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Clec4d2	0	1.77179703178534	0.757	0.179	0	14	Clec4d
Cd177	0	1.74486242097915	0.651	0.016	0	14	Cd177
Cd441	0	1.68497405649396	0.795	0.29	0	14	Cd44
Cebpb1	0	1.67837646372415	0.885	0.509	0	14	Cebpb
Cd33	0	1.65744080966837	0.741	0.272	0	14	Cd33
Slc7a111	0	1.65128876549881	0.657	0.137	0	14	Slc7a11
Cd300lf	0	1.64337290730856	0.727	0.211	0	14	Cd300lf
Fpr2	0	1.63924834501108	0.651	0.02	0	14	Fpr2
Anxa1	0	1.61564334958333	0.577	0.17	0	14	Anxa1
Slfn1	0	1.60712718873619	0.584	0.033	0	14	Slfn1
Gsr	0	1.58793009824985	0.825	0.248	0	14	Gsr
Mcemp1	0	1.58308456521211	0.743	0.085	0	14	Mcemp1
Slfn4	0	1.57836395926386	0.542	0.028	0	14	Slfn4
Lcp1	0	1.56214232811978	0.894	0.48	0	14	Lcp1
Alox5ap1	0	1.55392169851426	0.958	0.509	0	14	Alox5ap
Grina	0	1.54244847407467	0.828	0.522	0	14	Grina
Samsn1	0	1.53229514314546	0.81	0.331	0	14	Samsn1
Lilr4b	0	1.52029948630046	0.525	0.151	0	14	Lilr4b
Cd141	0	1.5090123773865	0.87	0.529	0	14	Cd14
Tnfaip2	0	1.50863588923849	0.632	0.196	0	14	Tnfaip2
Ccl62	0	1.49858412322439	0.783	0.401	0	14	Ccl6
Csf3r	0	1.48688697849091	0.686	0.181	0	14	Csf3r
Il1rn	0	1.47683922284812	0.604	0.125	0	14	Il1rn
Ptafr	0	1.46971582694854	0.673	0.22	0	14	Ptafr
Lmnb1	0	1.4649181700579	0.721	0.235	0	14	Lmnb1
Msrb12	0	1.45543434335445	0.949	0.472	0	14	Msrb1
Chil31	0	1.4468503299689	0.612	0.138	0	14	Chil3
Vasp	0	1.42836253558319	0.862	0.507	0	14	Vasp
Fpr1	0	1.41707712472089	0.534	0.016	0	14	Fpr1
Resf1	0	1.38968148670379	0.625	0.275	0	14	Resf1
AA4671972	0	1.38412402978096	0.802	0.212	0	14	AA467197
Pygl	0	1.38209175497358	0.622	0.082	0	14	Pygl
Lrg1	0	1.37775069419104	0.671	0.107	0	14	Lrg1
Gmfg	0	1.37525282026542	0.849	0.311	0	14	Gmfg
Prdx51	0	1.37516410049829	0.952	0.78	0	14	Prdx5
Gda1	0	1.37294246110997	0.612	0.115	0	14	Gda
Txnip	0	1.37215954715214	0.725	0.38	0	14	Txnip
Mcl1	0	1.36755653432991	0.835	0.677	0	14	Mcl1
Emilin21	0	1.36184265417763	0.629	0.148	0	14	Emilin2
Il1f9	0	1.34892097875884	0.472	0.008	0	14	Il1f9
Slfn2	0	1.32342631441354	0.823	0.429	0	14	Slfn2
Cdk2ap2	0	1.30145089863166	0.757	0.457	0	14	Cdk2ap2
Ly6c21	0	1.29413963566286	0.539	0.07	0	14	Ly6c2
Ncf1	0	1.29058165625445	0.743	0.328	0	14	Ncf1
Arg2	0	1.28477301837502	0.523	0.045	0	14	Arg2
Cd24a2	0	1.27991513361978	0.852	0.345	0	14	Cd24a
Adam8	0	1.24285747860372	0.649	0.239	0	14	Adam8
Itgam	0	1.23959151321297	0.722	0.374	0	14	Itgam
Ltb4r1	0	1.23133707942166	0.607	0.059	0	14	Ltb4r1
Snx20	0	1.22562284115411	0.574	0.161	0	14	Snx20
Rac2	0	1.22336739472711	0.872	0.446	0	14	Rac2
Iqgap1	0	1.22226166640248	0.745	0.489	0	14	Iqgap1
Plek	0	1.2213497445798	0.808	0.493	0	14	Plek
Ptprc	0	1.21628730919887	0.73	0.323	0	14	Ptprc
Btg1	0	1.20709771977999	0.934	0.752	0	14	Btg1
Cd521	0	1.20594760629058	0.978	0.579	0	14	Cd52
Upp1	0	1.20099740695613	0.501	0.069	0	14	Upp1
Cytip	0	1.20007518447859	0.521	0.078	0	14	Cytip
Tmcc1	0	1.18564884122301	0.577	0.196	0	14	Tmcc1
Coro1a	0	1.17902888116154	0.906	0.5	0	14	Coro1a
Glrx	0	1.17655777868427	0.699	0.338	0	14	Glrx
Slc16a3	0	1.16738668135141	0.632	0.218	0	14	Slc16a3
Stk17b	0	1.16726073240239	0.643	0.212	0	14	Stk17b
Ifitm2	0	1.16408334220907	0.915	0.59	0	14	Ifitm2
Dmxl2	0	1.15641402266039	0.481	0.13	0	14	Dmxl2
Cxcr4	0	1.15389529868739	0.548	0.19	0	14	Cxcr4
Il1rap	0	1.15192998206485	0.474	0.095	0	14	Il1rap
Glipr2	0	1.1277714486226	0.605	0.147	0	14	Glipr2
Ehd1	0	1.12700717457695	0.657	0.358	0	14	Ehd1
Lyst	0	1.10683421326799	0.441	0.115	0	14	Lyst
C5ar1	0	1.09402180079723	0.849	0.396	0	14	C5ar1
Sell	0	1.08584012237327	0.43	0.02	0	14	Sell
Tes	0	1.0604582954106	0.541	0.207	0	14	Tes
Csf2rb	0	1.05983323829745	0.56	0.23	0	14	Csf2rb
Stx11	0	1.04135126235196	0.507	0.07	0	14	Stx11
Pilra	0	1.03670127643321	0.635	0.166	0	14	Pilra
Zyx	0	1.0342457717696	0.631	0.324	0	14	Zyx
Crispld2	0	1.03226412440501	0.423	0.023	0	14	Crispld2
Rdh12	0	1.01957084332529	0.41	0.016	0	14	Rdh12
Pirb	0	1.01610494718721	0.587	0.153	0	14	Pirb
Clec5a	0	1.00661866396464	0.582	0.222	0	14	Clec5a
Ets2	1.57875175962958e-303	1.02266448153408	0.546	0.228	5.23782471292305e-299	14	Ets2
Fbxl5	4.50086283223731e-299	1.23193797961251	0.575	0.272	1.49325126185137e-294	14	Fbxl5
Pim1	2.40955983241067e-283	1.22856722120087	0.707	0.419	7.99419665598888e-279	14	Pim1
Hcar2	2.78721792680122e-282	1.00121001599982	0.445	0.147	9.24715291574842e-278	14	Hcar2
Diaph1	8.69433355127122e-279	1.02374798910729	0.551	0.258	2.88451904230525e-274	14	Diaph1
N4bp1	2.31821930476748e-227	1.10977763555418	0.494	0.234	7.69115618742707e-223	14	N4bp1
Atp6v0c	4.58007497046331e-147	1.03139341455698	0.486	0.252	1.51953147295061e-142	14	Atp6v0c
Basp1	7.9143253834934e-113	1.17373501098677	0.642	0.537	2.62573573248161e-108	14	Basp1
Stmn1	0	1.66042917723087	0.991	0.401	0	15	Stmn1
Birc5	0	1.60665783695345	0.919	0.048	0	15	Birc5
Ube2c	0	1.59856063545012	0.788	0.046	0	15	Ube2c
Pclaf	0	1.56865287860816	0.908	0.044	0	15	Pclaf
H2az1	0	1.55036058848341	0.998	0.864	0	15	H2az1
Hmgb2	0	1.53441855481895	0.978	0.505	0	15	Hmgb2
Tuba1b	0	1.38659758375242	0.999	0.8	0	15	Tuba1b
Tubb5	0	1.34264531339239	0.998	0.772	0	15	Tubb5
Top2a	0	1.3264921679999	0.779	0.036	0	15	Top2a
Cenpa	0	1.31112799379464	0.779	0.095	0	15	Cenpa
Cks1b	0	1.28829670745485	0.933	0.141	0	15	Cks1b
Cks2	0	1.23507202148435	0.922	0.218	0	15	Cks2
Cdca3	0	1.1958310621119	0.827	0.041	0	15	Cdca3
Cdk1	0	1.19049909368993	0.806	0.058	0	15	Cdk1
Selenoh	0	1.0981443381517	0.956	0.382	0	15	Selenoh
Pbk	0	1.09623058040659	0.761	0.023	0	15	Pbk
Ccnb2	0	1.09554333501333	0.715	0.039	0	15	Ccnb2
Cdca8	0	1.07188829914687	0.818	0.042	0	15	Cdca8
Olfml32	0	1.04239311582256	0.907	0.45	0	15	Olfml3
Fcrls3	0	1.00225265874268	0.903	0.412	0	15	Fcrls
Plp1	0	4.76623636131242	0.999	0.253	0	16	Plp1
Ptgds	0	4.58751200578876	0.722	0.141	0	16	Ptgds
Cldn11	0	3.81248906427594	0.996	0.072	0	16	Cldn11
Apod	0	3.7331773633076	0.984	0.188	0	16	Apod
Trf	0	3.48943189779147	0.997	0.579	0	16	Trf
Car2	0	3.36554396525848	0.982	0.144	0	16	Car2
Mag	0	3.25426271609489	0.974	0.09	0	16	Mag
Mobp	0	3.2472715295884	0.993	0.123	0	16	Mobp
Aplp1	0	3.21866747641613	0.993	0.113	0	16	Aplp1
Klk6	0	3.21718980420222	0.675	0.026	0	16	Klk6
Cnp1	0	3.1201930182426	0.996	0.3	0	16	Cnp
Cryab1	0	2.89253688865727	0.993	0.212	0	16	Cryab
Mbp	0	2.85427676290975	0.998	0.383	0	16	Mbp
Tubb4a	0	2.79928775450904	0.952	0.062	0	16	Tubb4a
Mog	0	2.74122343887751	0.939	0.02	0	16	Mog
Stmn4	0	2.6777030657928	0.929	0.059	0	16	Stmn4
Ermn	0	2.66523734526785	0.971	0.025	0	16	Ermn
Il33	0	2.63938062463301	0.752	0.063	0	16	Il33
Ppp1r14a	0	2.55232652182165	0.912	0.048	0	16	Ppp1r14a
Septin4	0	2.50968712342458	0.936	0.146	0	16	Septin4
Mal2	0	2.47002633596581	0.969	0.199	0	16	Mal
Opalin	0	2.34283398442027	0.719	0.013	0	16	Opalin
Qdpr	0	2.32714617784638	0.927	0.337	0	16	Qdpr
Dbndd2	0	2.26836162547786	0.898	0.142	0	16	Dbndd2
Gjb1	0	2.1973926976783	0.893	0.011	0	16	Gjb1
Gpm6b1	0	2.14132857448263	0.971	0.19	0	16	Gpm6b
Csrp1	0	2.08284316587349	0.957	0.264	0	16	Csrp1
Scd21	0	2.06317434447208	0.959	0.351	0	16	Scd2
Enpp21	0	2.00432413044524	0.869	0.116	0	16	Enpp2
Fez12	0	1.98427342418139	0.971	0.211	0	16	Fez1
Pllp1	0	1.9396865379002	0.944	0.17	0	16	Pllp
Pex5l	0	1.92332096574316	0.862	0.045	0	16	Pex5l
Gsn	0	1.91973315796164	0.885	0.276	0	16	Gsn
Pdlim2	0	1.91692957539556	0.882	0.151	0	16	Pdlim2
Gpd1	0	1.9031828658811	0.763	0.063	0	16	Gpd1
Tspan2	0	1.8984672269823	0.796	0.06	0	16	Tspan2
Stmn11	0	1.87234031150373	0.931	0.403	0	16	Stmn1
Syt111	0	1.86137785213871	0.93	0.211	0	16	Syt11
Cmtm5	0	1.85138171100861	0.816	0.045	0	16	Cmtm5
Gatm	0	1.84474816886193	0.996	0.503	0	16	Gatm
Tmem151a	0	1.78396810540061	0.914	0.015	0	16	Tmem151a
Glul	0	1.77610209840087	0.99	0.683	0	16	Glul
Kctd13	0	1.77032904575648	0.928	0.115	0	16	Kctd13
Serpina3n1	0	1.76838114058271	0.649	0.121	0	16	Serpina3n
Sec11c	0	1.74840617610096	0.975	0.604	0	16	Sec11c
Josd2	0	1.74542475052131	0.948	0.27	0	16	Josd2
Kcna1	0	1.72419976196572	0.751	0.027	0	16	Kcna1
Tmeff2	0	1.71399993703815	0.914	0.04	0	16	Tmeff2
Etv1	0	1.67955447789996	0.885	0.094	0	16	Etv1
Gpr37	0	1.65133816052302	0.851	0.022	0	16	Gpr37
Ugt8a	0	1.64784359051089	0.767	0.037	0	16	Ugt8a
Ywhaq	0	1.63917178536071	0.993	0.707	0	16	Ywhaq
Mapt1	0	1.63467247220829	0.846	0.073	0	16	Mapt
Tsc22d4	0	1.6334300593898	0.986	0.556	0	16	Tsc22d4
Efnb3	0	1.63170593426341	0.881	0.027	0	16	Efnb3
Aspa	0	1.61549755233369	0.751	0.02	0	16	Aspa
Elavl3	0	1.60418873647479	0.863	0.046	0	16	Elavl3
Sez6l2	0	1.60185506820486	0.831	0.027	0	16	Sez6l2
Tmem88b	0	1.59164245921224	0.877	0.027	0	16	Tmem88b
Grb14	0	1.55746338851071	0.779	0.134	0	16	Grb14
Hapln2	0	1.5353331744956	0.794	0.01	0	16	Hapln2
Tubb31	0	1.52705058136398	0.718	0.058	0	16	Tubb3
Kif1b	0	1.52694646935797	0.858	0.296	0	16	Kif1b
Ptprd	0	1.45858992681684	0.709	0.078	0	16	Ptprd
Ttll7	0	1.4534407097769	0.781	0.135	0	16	Ttll7
Acot7	0	1.44660085043672	0.848	0.171	0	16	Acot7
Agpat4	0	1.44345557547308	0.944	0.27	0	16	Agpat4
Sirt21	0	1.43286641151296	0.98	0.549	0	16	Sirt2
Arpc1a	0	1.42319876359478	0.982	0.524	0	16	Arpc1a
Tnfaip6	0	1.4108263591484	0.805	0.056	0	16	Tnfaip6
Gltp	0	1.38961641161901	0.949	0.554	0	16	Gltp
Fa2h	0	1.38889252264102	0.778	0.021	0	16	Fa2h
Endod1	0	1.38835849641054	0.79	0.129	0	16	Endod1
Sccpdh	0	1.36558354564012	0.747	0.142	0	16	Sccpdh
Edil3	0	1.36429164913038	0.716	0.042	0	16	Edil3
Pcbp4	0	1.35324386348256	0.899	0.1	0	16	Pcbp4
Pcdh9	0	1.35031303170789	0.801	0.058	0	16	Pcdh9
Tppp32	0	1.34710975006467	0.8	0.189	0	16	Tppp3
Hmgcs11	0	1.34387265616477	0.827	0.222	0	16	Hmgcs1
Mapk8ip1	0	1.33433076348443	0.862	0.085	0	16	Mapk8ip1
S100a161	0	1.33217792001046	0.967	0.285	0	16	S100a16
Slc48a1	0	1.33150884544286	0.863	0.32	0	16	Slc48a1
Bpgm	0	1.32860635935329	0.909	0.13	0	16	Bpgm
Gnao1	0	1.3286053029978	0.827	0.065	0	16	Gnao1
Plaat3	0	1.3249612911107	0.916	0.275	0	16	Plaat3
Ank3	0	1.32098911785626	0.779	0.069	0	16	Ank3
Gstm5	0	1.32094628184686	0.897	0.288	0	16	Gstm5
Qk1	0	1.32049553837989	0.947	0.691	0	16	Qk
Epb41l3	0	1.32048221955652	0.793	0.089	0	16	Epb41l3
Abca2	0	1.31950097176508	0.778	0.072	0	16	Abca2
Slc12a2	0	1.31048736569073	0.694	0.16	0	16	Slc12a2
Serpinb1a	0	1.30557097718049	0.642	0.053	0	16	Serpinb1a
Ppp1r16b	0	1.29656795195943	0.82	0.097	0	16	Ppp1r16b
Shisa4	0	1.28997370892598	0.836	0.112	0	16	Shisa4
Ank2	0	1.28899969259938	0.865	0.176	0	16	Ank2
Cpox	0	1.2880485718476	0.719	0.086	0	16	Cpox
Rnf7	0	1.28376920363683	0.978	0.657	0	16	Rnf7
Rnf13	0	1.27787833110034	0.947	0.506	0	16	Rnf13
Lgi3	0	1.25771812194689	0.705	0.022	0	16	Lgi3
Ndrg12	0	1.25536093212937	0.876	0.257	0	16	Ndrg1
Cfl2	0	1.25369429390976	0.938	0.327	0	16	Cfl2
Hcn2	0	1.25308159840159	0.537	0.027	0	16	Hcn2
Plekhb11	0	1.24434300730362	0.879	0.163	0	16	Plekhb1
Jam3	0	1.24383626806511	0.865	0.126	0	16	Jam3
Tmod2	0	1.23975808438664	0.707	0.088	0	16	Tmod2
Nkx6-2	0	1.23772936850399	0.699	0.01	0	16	Nkx6-2
Psat1	0	1.22603525848909	0.894	0.268	0	16	Psat1
Map7	0	1.22252658280772	0.77	0.049	0	16	Map7
Ap2a1	0	1.20933803110532	0.776	0.209	0	16	Ap2a1
Septin7	0	1.20903277876271	0.945	0.647	0	16	Septin7
Slain1	0	1.20693887280404	0.7	0.051	0	16	Slain1
Gstm7	0	1.19239125325598	0.792	0.078	0	16	Gstm7
Pcyt2	0	1.19153891179506	0.813	0.121	0	16	Pcyt2
Tmem125	0	1.19054078505214	0.751	0.006	0	16	Tmem125
Hopx	0	1.18905382184761	0.406	0.089	0	16	Hopx
Tulp4	0	1.1852571546778	0.868	0.318	0	16	Tulp4
App	0	1.18197319533964	0.981	0.736	0	16	App
Tecr	0	1.17961201883647	0.969	0.568	0	16	Tecr
Apbb1	0	1.17813786714076	0.756	0.082	0	16	Apbb1
Dusp26	0	1.17312216863564	0.751	0.03	0	16	Dusp26
Cdc37l1	0	1.16695091040703	0.855	0.257	0	16	Cdc37l1
Phlda3	0	1.16095137530477	0.814	0.112	0	16	Phlda3
Cers2	0	1.16072420926272	0.958	0.476	0	16	Cers2
Adssl1	0	1.15996399654877	0.815	0.25	0	16	Adssl1
Taldo1	0	1.15697206999561	0.982	0.714	0	16	Taldo1
Map1a	0	1.15638570155269	0.713	0.062	0	16	Map1a
Rcan2	0	1.15411727577511	0.795	0.082	0	16	Rcan2
Tuba1a3	0	1.15163849067868	0.975	0.653	0	16	Tuba1a
Gjc31	0	1.15106410011076	0.66	0.045	0	16	Gjc3
Efhd1	0	1.14790704873701	0.732	0.012	0	16	Efhd1
Anks1b1	0	1.14781161416065	0.774	0.055	0	16	Anks1b
Anln	0	1.14445268667365	0.623	0.025	0	16	Anln
Polr3e	0	1.13605539195165	0.724	0.089	0	16	Polr3e
Desi1	0	1.12781497315268	0.797	0.181	0	16	Desi1
Cntn2	0	1.12750283944183	0.626	0.01	0	16	Cntn2
Slc24a2	0	1.12714674820869	0.675	0.009	0	16	Slc24a2
Ss18l2	0	1.12376946965756	0.841	0.227	0	16	Ss18l2
Cystm1	0	1.11948026850376	0.904	0.27	0	16	Cystm1
Slc44a1	0	1.11670443393665	0.817	0.185	0	16	Slc44a1
Wscd11	0	1.09592406339688	0.807	0.085	0	16	Wscd1
Msmo1	0	1.08302152067388	0.836	0.252	0	16	Msmo1
Bcas11	0	1.06916593884575	0.762	0.095	0	16	Bcas1
Cldnd1	0	1.06450633955764	0.92	0.412	0	16	Cldnd1
Cdc42ep2	0	1.06332280301604	0.769	0.085	0	16	Cdc42ep2
Car14	0	1.0586267832025	0.618	0.028	0	16	Car14
Dcaf17	0	1.05692543834858	0.643	0.098	0	16	Dcaf17
Arl2	0	1.05424088628459	0.858	0.27	0	16	Arl2
Dpysl2	0	1.05292588543942	0.894	0.467	0	16	Dpysl2
Nfasc	0	1.05270525266426	0.719	0.072	0	16	Nfasc
Spock3	0	1.04513625202107	0.604	0.012	0	16	Spock3
Septin8	0	1.03310982061374	0.695	0.137	0	16	Septin8
Myrf	0	1.03211260648138	0.713	0.011	0	16	Myrf
Dnajb2	0	1.03181349728121	0.79	0.171	0	16	Dnajb2
Gamt	0	1.02839769133564	0.609	0.117	0	16	Gamt
Fth11	0	1.01582223130061	1	0.998	0	16	Fth1
Tppp	0	1.01485285510313	0.607	0.032	0	16	Tppp
Pdgfa	0	1.01385390870465	0.793	0.259	0	16	Pdgfa
Rtkn	0	1.00045380573382	0.741	0.05	0	16	Rtkn
S100b2	5.65095665181778e-270	1.34383595097037	0.636	0.261	1.87481788837359e-265	16	S100b
Rtn4	2.58536766515671e-255	1.01391797369467	0.871	0.626	8.57747430269042e-251	16	Rtn4
Tm4sf13	0	1.99477130652125	0.986	0.382	0	17	Tm4sf1
Stmn21	0	1.81779205170028	0.755	0.1	0	17	Stmn2
Mt22	0	1.76308034515009	0.998	0.597	0	17	Mt2
Vim2	0	1.69120913363899	0.997	0.757	0	17	Vim
Chchd102	0	1.64180503689671	0.985	0.275	0	17	Chchd10
Hspb13	0	1.62766536958959	0.896	0.428	0	17	Hspb1
S100a101	0	1.59021004580042	0.926	0.476	0	17	S100a10
Rbp11	0	1.58106434084289	0.863	0.193	0	17	Rbp1
Gfap2	0	1.5704990850503	0.775	0.166	0	17	Gfap
Ezr2	0	1.46373603900505	0.938	0.288	0	17	Ezr
Mrps6	0	1.45127057017121	0.879	0.253	0	17	Mrps6
Crym	0	1.4041696050232	0.541	0.026	0	17	Crym
Uchl1	0	1.39737667905696	0.879	0.193	0	17	Uchl1
Sox92	0	1.39721270116144	0.883	0.136	0	17	Sox9
Hbegf1	0	1.36428019589574	0.87	0.262	0	17	Hbegf
2200002D01Rik	0	1.30081539855419	0.67	0.078	0	17	2200002D01Rik
Anxa21	0	1.25344879919234	0.948	0.625	0	17	Anxa2
Timp1	0	1.23995466640385	0.705	0.143	0	17	Timp1
Pdlim42	0	1.21322828184439	0.908	0.28	0	17	Pdlim4
Dhrs1	0	1.20381442666596	0.843	0.314	0	17	Dhrs1
Clu2	0	1.19316794972341	0.958	0.251	0	17	Clu
S100a62	0	1.17957059321532	0.896	0.466	0	17	S100a6
Cnn32	0	1.09951717652523	0.981	0.357	0	17	Cnn3
Sox4	0	1.08404672704439	0.79	0.247	0	17	Sox4
Tgm1	0	1.07948320253732	0.48	0.042	0	17	Tgm1
Mt12	0	1.06582535429111	0.999	0.929	0	17	Mt1
Mt32	0	1.02769175291199	0.985	0.313	0	17	Mt3
Vgf	0	1.02309737607929	0.427	0.043	0	17	Vgf
Slc5a3	0	1.02242090701745	0.707	0.119	0	17	Slc5a3
Rgs5	0	2.6511068842635	0.985	0.09	0	18	Rgs5
Vtn	0	2.46245030002816	0.942	0.06	0	18	Vtn
Cald1	0	1.86221294605139	0.982	0.215	0	18	Cald1
Higd1b	0	1.8301959763725	0.869	0.025	0	18	Higd1b
Mgp	0	1.80054862603134	0.879	0.114	0	18	Mgp
Ndufa4l2	0	1.6036130256825	0.902	0.027	0	18	Ndufa4l2
Myl9	0	1.49565845037206	0.835	0.051	0	18	Myl9
Kcnj8	0	1.49493599034322	0.766	0.02	0	18	Kcnj8
Pdgfrb	0	1.46397831596387	0.873	0.026	0	18	Pdgfrb
Igfbp73	0	1.45176832791528	0.983	0.291	0	18	Igfbp7
Atp1a2	0	1.43573404139826	0.883	0.163	0	18	Atp1a2
Gm13889	0	1.40970722857889	0.708	0.05	0	18	Gm13889
Col4a12	0	1.39518323211656	0.917	0.198	0	18	Col4a1
Flt13	0	1.39480418798007	0.993	0.255	0	18	Flt1
Ctla2a3	0	1.39361464739569	0.939	0.389	0	18	Ctla2a
Tmem2523	0	1.36210265871044	0.906	0.17	0	18	Tmem252
Akap121	0	1.35213558303478	0.852	0.176	0	18	Akap12
Ly6a3	0	1.33930812089789	0.994	0.331	0	18	Ly6a
Epas12	0	1.32298395144071	0.964	0.251	0	18	Epas1
Abcc9	0	1.31899729755393	0.747	0.017	0	18	Abcc9
Rgs4	0	1.30957570846118	0.818	0.057	0	18	Rgs4
Col4a21	0	1.3000192841697	0.905	0.172	0	18	Col4a2
Ly6c13	0	1.29617455217981	0.996	0.327	0	18	Ly6c1
Timp32	0	1.29589674759522	0.926	0.281	0	18	Timp3
Cldn53	0	1.24869555349593	0.994	0.287	0	18	Cldn5
Sptbn13	0	1.24581781832671	0.983	0.395	0	18	Sptbn1
Plat1	0	1.24119827689184	0.94	0.252	0	18	Plat
Gng113	0	1.21866650703189	0.992	0.316	0	18	Gng11
Slc2a13	0	1.20985711410435	0.992	0.492	0	18	Slc2a1
Id33	0	1.20138415698336	0.982	0.336	0	18	Id3
Esam3	0	1.19659619843103	0.984	0.222	0	18	Esam
Apold12	0	1.19404568391981	0.924	0.163	0	18	Apold1
Mfge8	0	1.16696305165579	0.9	0.196	0	18	Mfge8
Car42	0	1.15714611192223	0.916	0.177	0	18	Car4
Egfl73	0	1.147409818615	0.985	0.239	0	18	Egfl7
Ifitm12	0	1.13988317965876	0.89	0.155	0	18	Ifitm1
Itga1	0	1.13379304450181	0.766	0.108	0	18	Itga1
Ptn3	0	1.12907305690707	0.86	0.276	0	18	Ptn
Eng3	0	1.12451125564079	0.971	0.25	0	18	Eng
Adgrf53	0	1.12329264618709	0.945	0.185	0	18	Adgrf5
Cd2003	0	1.11957513012344	0.95	0.263	0	18	Cd200
Id13	0	1.10370579371815	0.939	0.285	0	18	Id1
Septin41	0	1.10182263761529	0.89	0.15	0	18	Septin4
Sparcl11	0	1.0832153964709	0.921	0.345	0	18	Sparcl1
Pglyrp13	0	1.07816324995683	0.959	0.243	0	18	Pglyrp1
Cdh52	0	1.07160122614235	0.92	0.171	0	18	Cdh5
Pecam13	0	1.07103588505815	0.953	0.203	0	18	Pecam1
Ptprb2	0	1.06831738281699	0.88	0.163	0	18	Ptprb
Fermt21	0	1.06017158513869	0.955	0.283	0	18	Fermt2
Notch3	0	1.05650232850698	0.714	0.018	0	18	Notch3
Jcad2	0	1.05076593049106	0.872	0.172	0	18	Jcad
Rhoc1	0	1.03085635160557	0.942	0.458	0	18	Rhoc
Ece12	0	1.02296566562025	0.895	0.202	0	18	Ece1
Cp	0	1.02115756297594	0.747	0.155	0	18	Cp
Spock22	0	1.01616120775672	0.786	0.218	0	18	Spock2
Vwa13	0	1.01042224486926	0.952	0.225	0	18	Vwa1
Adgrl43	0	1.00732352847575	0.915	0.179	0	18	Adgrl4
Tns1	0	1.00510058040231	0.864	0.203	0	18	Tns1
Ebf1	0	1.00264628126409	0.921	0.165	0	18	Ebf1
Clic41	0	1.00224030054624	0.933	0.45	0	18	Clic4
Cxcl123	0	1.00178323199976	0.841	0.177	0	18	Cxcl12
Bsg2	5.55584571372011e-214	1.03925769495431	0.991	0.917	1.84326293244092e-209	18	Bsg
Vgf1	0	2.71933950037926	0.534	0.042	0	19	Vgf
Il331	0	1.88515645368528	0.64	0.069	0	19	Il33
Cryab2	0	1.87904914613717	0.963	0.217	0	19	Cryab
Ccnd11	0	1.85901004243676	0.954	0.282	0	19	Ccnd1
Gap431	0	1.77160648625888	0.97	0.09	0	19	Gap43
Syt4	0	1.65298227444498	0.674	0.05	0	19	Syt4
Rasl11a	0	1.64665499363721	0.543	0.048	0	19	Rasl11a
S100a162	0	1.62294185078813	0.989	0.289	0	19	S100a16
Tubb2b1	0	1.62074835449668	0.93	0.174	0	19	Tubb2b
Ptprz11	0	1.60186806632299	0.937	0.095	0	19	Ptprz1
Cspg51	0	1.56795262644796	0.837	0.064	0	19	Cspg5
Rtn11	0	1.53310817412753	0.97	0.167	0	19	Rtn1
Olig11	0	1.48534092832146	0.783	0.079	0	19	Olig1
Chst21	0	1.43413190143996	0.81	0.135	0	19	Chst2
Dhrs11	0	1.41876126982889	0.785	0.317	0	19	Dhrs1
Fabp71	0	1.38926369504718	0.783	0.115	0	19	Fabp7
Tubb32	0	1.36595586118726	0.787	0.06	0	19	Tubb3
Lbh1	0	1.36473216026567	0.87	0.151	0	19	Lbh
Vcan1	0	1.36200952875883	0.837	0.1	0	19	Vcan
Scrg11	0	1.36195034909371	0.926	0.067	0	19	Scrg1
Ckb2	0	1.31606454895579	0.998	0.685	0	19	Ckb
Nsg11	0	1.31067432393707	0.908	0.095	0	19	Nsg1
Olfm21	0	1.30022889723598	0.778	0.04	0	19	Olfm2
Pdgfra1	0	1.28411385399746	0.858	0.047	0	19	Pdgfra
Dclk1	0	1.28241618791707	0.809	0.121	0	19	Dclk1
Hmga2	0	1.24986647844255	0.491	0.018	0	19	Hmga2
Tpm11	0	1.24746796129109	0.929	0.321	0	19	Tpm1
Tuba1a4	0	1.24593418505048	0.996	0.655	0	19	Tuba1a
Lhfpl31	0	1.23316880246219	0.849	0.047	0	19	Lhfpl3
Stmn31	0	1.22307921813763	0.881	0.063	0	19	Stmn3
Gng31	0	1.20701859901783	0.87	0.055	0	19	Gng3
Nrcam1	0	1.19335566328494	0.759	0.064	0	19	Nrcam
Gpm6b2	0	1.18643563283496	0.958	0.195	0	19	Gpm6b
Aldh1a3	0	1.17926126072878	0.507	0.016	0	19	Aldh1a3
Pcsk1n1	0	1.1751899980372	0.892	0.179	0	19	Pcsk1n
Fxyd61	0	1.16498943817026	0.775	0.058	0	19	Fxyd6
Cntn11	0	1.15378994740355	0.841	0.083	0	19	Cntn1
Igfbp3	0	1.14043957081976	0.57	0.061	0	19	Igfbp3
Tnr1	0	1.13456478763448	0.82	0.045	0	19	Tnr
Spry2	0	1.13225007782958	0.642	0.115	0	19	Spry2
Ptprn	0	1.12975953508911	0.599	0.04	0	19	Ptprn
S100a12	0	1.11317962738017	0.949	0.478	0	19	S100a1
Bex21	0	1.11144455326238	0.863	0.118	0	19	Bex2
Syt112	0	1.1030601992988	0.902	0.216	0	19	Syt11
Slc25a41	0	1.10020469131236	0.991	0.724	0	19	Slc25a4
Serpina3n2	0	1.09899555733488	0.734	0.123	0	19	Serpina3n
Anks1b2	0	1.06030707764501	0.78	0.06	0	19	Anks1b
